session_id,user_id,timestamp,action,alert_id,dwell_time_ms,tooltip_seen,help_clicked,error,view
fba17827-5b91-4420-8b03-cd0ea42590b6,soc_lead,2025-12-11T15:05:57,click_respond,ATK-0046,0,False,False,False,
fba17827-5b91-4420-8b03-cd0ea42590b6,soc_lead,2025-12-11T15:06:02,confirm_action,ATK-0046,0,False,False,False,
fba17827-5b91-4420-8b03-cd0ea42590b6,soc_lead,2025-12-11T15:06:55,view_alert_list,,0,,,,alerts
fba17827-5b91-4420-8b03-cd0ea42590b6,soc_lead,2025-12-11T15:07:00,open_alert_details,ATK-0015,32076,True,False,,
fba17827-5b91-4420-8b03-cd0ea42590b6,soc_lead,2025-12-11T15:07:01,filter_change,ATK-0015,0,False,False,False,
fba17827-5b91-4420-8b03-cd0ea42590b6,soc_lead,2025-12-11T15:07:05,click_respond,ATK-0015,0,False,False,False,
fba17827-5b91-4420-8b03-cd0ea42590b6,soc_lead,2025-12-11T15:07:10,click_respond,ATK-0015,0,False,False,False,
fba17827-5b91-4420-8b03-cd0ea42590b6,soc_lead,2025-12-11T15:07:13,confirm_action,ATK-0015,0,False,False,False,
d3ebcfec-0b70-41da-b8ad-51e357a018be,analyst_sarah,2025-12-11T17:34:53,view_dashboard,,0,,,,overview
d3ebcfec-0b70-41da-b8ad-51e357a018be,analyst_sarah,2025-12-11T17:35:08,view_alert_list,,0,,,,alerts
d3ebcfec-0b70-41da-b8ad-51e357a018be,analyst_sarah,2025-12-11T17:35:15,open_alert_details,ATK-0028,8175,False,False,,
d3ebcfec-0b70-41da-b8ad-51e357a018be,analyst_sarah,2025-12-11T17:35:19,search,ATK-0028,0,False,False,False,
d3ebcfec-0b70-41da-b8ad-51e357a018be,analyst_sarah,2025-12-11T17:35:29,filter_change,ATK-0028,0,False,False,False,
d3ebcfec-0b70-41da-b8ad-51e357a018be,analyst_sarah,2025-12-11T17:35:33,click_respond,ATK-0028,0,False,False,False,
d3ebcfec-0b70-41da-b8ad-51e357a018be,analyst_sarah,2025-12-11T17:35:35,click_respond,ATK-0028,0,False,False,False,
d3ebcfec-0b70-41da-b8ad-51e357a018be,analyst_sarah,2025-12-11T17:35:40,confirm_action,ATK-0028,0,False,False,False,
d3ebcfec-0b70-41da-b8ad-51e357a018be,analyst_sarah,2025-12-11T17:36:28,view_alert_list,,0,,,,alerts
d3ebcfec-0b70-41da-b8ad-51e357a018be,analyst_sarah,2025-12-11T17:36:47,open_alert_details,ATK-0042,13353,True,False,,
d3ebcfec-0b70-41da-b8ad-51e357a018be,analyst_sarah,2025-12-11T17:36:57,search,ATK-0042,0,False,False,False,
d3ebcfec-0b70-41da-b8ad-51e357a018be,analyst_sarah,2025-12-11T17:37:02,click_respond,ATK-0042,0,False,False,False,
d3ebcfec-0b70-41da-b8ad-51e357a018be,analyst_sarah,2025-12-11T17:37:06,click_respond,ATK-0042,0,False,False,False,
d3ebcfec-0b70-41da-b8ad-51e357a018be,analyst_sarah,2025-12-11T17:37:09,confirm_action,ATK-0042,0,False,False,False,
d3ebcfec-0b70-41da-b8ad-51e357a018be,analyst_sarah,2025-12-11T17:38:08,view_alert_list,,0,,,,alerts
d3ebcfec-0b70-41da-b8ad-51e357a018be,analyst_sarah,2025-12-11T17:38:25,open_alert_details,ATK-0055,9989,True,False,,
d3ebcfec-0b70-41da-b8ad-51e357a018be,analyst_sarah,2025-12-11T17:38:31,search,ATK-0055,0,False,False,False,
d3ebcfec-0b70-41da-b8ad-51e357a018be,analyst_sarah,2025-12-11T17:38:36,filter_change,ATK-0055,0,False,False,False,
d3ebcfec-0b70-41da-b8ad-51e357a018be,analyst_sarah,2025-12-11T17:38:38,click_respond,ATK-0055,0,False,False,False,
d3ebcfec-0b70-41da-b8ad-51e357a018be,analyst_sarah,2025-12-11T17:38:44,click_respond,ATK-0055,0,False,False,False,
d3ebcfec-0b70-41da-b8ad-51e357a018be,analyst_sarah,2025-12-11T17:38:46,confirm_action,ATK-0055,0,False,False,False,
d3ebcfec-0b70-41da-b8ad-51e357a018be,analyst_sarah,2025-12-11T17:39:44,view_alert_list,,0,,,,alerts
d3ebcfec-0b70-41da-b8ad-51e357a018be,analyst_sarah,2025-12-11T17:39:55,open_alert_details,ATK-0071,18081,False,False,,
d3ebcfec-0b70-41da-b8ad-51e357a018be,analyst_sarah,2025-12-11T17:39:59,search,ATK-0071,0,False,False,False,
d3ebcfec-0b70-41da-b8ad-51e357a018be,analyst_sarah,2025-12-11T17:40:02,filter_change,ATK-0071,0,False,False,False,
d3ebcfec-0b70-41da-b8ad-51e357a018be,analyst_sarah,2025-12-11T17:40:07,click_respond,ATK-0071,0,False,False,False,
d3ebcfec-0b70-41da-b8ad-51e357a018be,analyst_sarah,2025-12-11T17:40:09,click_respond,ATK-0071,0,False,False,False,
d3ebcfec-0b70-41da-b8ad-51e357a018be,analyst_sarah,2025-12-11T17:40:15,confirm_action,ATK-0071,0,False,False,False,
0c95c993-5aa5-4444-9c55-2a2f89ac46a4,analyst_mike,2025-12-11T14:10:53,view_dashboard,,0,,,,overview
0c95c993-5aa5-4444-9c55-2a2f89ac46a4,analyst_mike,2025-12-11T14:11:18,view_alert_list,,0,,,,alerts
0c95c993-5aa5-4444-9c55-2a2f89ac46a4,analyst_mike,2025-12-11T14:11:33,open_alert_details,ATK-0043,14510,True,False,,
0c95c993-5aa5-4444-9c55-2a2f89ac46a4,analyst_mike,2025-12-11T14:11:39,search,ATK-0043,0,False,False,False,
0c95c993-5aa5-4444-9c55-2a2f89ac46a4,analyst_mike,2025-12-11T14:11:42,search,ATK-0043,0,False,False,False,
0c95c993-5aa5-4444-9c55-2a2f89ac46a4,analyst_mike,2025-12-11T14:11:50,dismiss_alert,ATK-0043,0,False,False,False,
7c0eddea-04de-431a-a799-f6717ce44a20,analyst_mike,2025-12-11T15:56:53,view_dashboard,,0,,,,overview
7c0eddea-04de-431a-a799-f6717ce44a20,analyst_mike,2025-12-11T15:57:02,view_alert_list,,0,,,,alerts
7c0eddea-04de-431a-a799-f6717ce44a20,analyst_mike,2025-12-11T15:57:08,open_alert_details,ATK-0067,17785,False,False,,
7c0eddea-04de-431a-a799-f6717ce44a20,analyst_mike,2025-12-11T15:57:17,search,ATK-0067,0,False,False,False,
7c0eddea-04de-431a-a799-f6717ce44a20,analyst_mike,2025-12-11T15:57:19,error_modal,ATK-0067,0,,,True,
7c0eddea-04de-431a-a799-f6717ce44a20,analyst_mike,2025-12-11T15:57:20,back,ATK-0067,0,False,False,False,
7c0eddea-04de-431a-a799-f6717ce44a20,analyst_mike,2025-12-11T15:57:26,click_respond,ATK-0067,0,False,False,False,
7c0eddea-04de-431a-a799-f6717ce44a20,analyst_mike,2025-12-11T15:57:28,click_respond,ATK-0067,0,False,False,False,
7c0eddea-04de-431a-a799-f6717ce44a20,analyst_mike,2025-12-11T15:57:33,confirm_action,ATK-0067,0,False,False,False,
76a33e72-fc43-4513-b5c8-c2ced74033dd,analyst_mike,2025-12-11T15:17:53,view_dashboard,,0,,,,overview
76a33e72-fc43-4513-b5c8-c2ced74033dd,analyst_mike,2025-12-11T15:18:50,view_alert_list,,0,,,,alerts
76a33e72-fc43-4513-b5c8-c2ced74033dd,analyst_mike,2025-12-11T15:19:03,open_alert_details,ATK-0054,10100,False,False,,
76a33e72-fc43-4513-b5c8-c2ced74033dd,analyst_mike,2025-12-11T15:19:12,search,ATK-0054,0,False,False,False,
76a33e72-fc43-4513-b5c8-c2ced74033dd,analyst_mike,2025-12-11T15:19:22,filter_change,ATK-0054,0,False,False,False,
76a33e72-fc43-4513-b5c8-c2ced74033dd,analyst_mike,2025-12-11T15:19:26,click_respond,ATK-0054,0,False,False,False,
76a33e72-fc43-4513-b5c8-c2ced74033dd,analyst_mike,2025-12-11T15:19:31,click_respond,ATK-0054,0,False,False,False,
76a33e72-fc43-4513-b5c8-c2ced74033dd,analyst_mike,2025-12-11T15:19:33,confirm_action,ATK-0054,0,False,False,False,
76a33e72-fc43-4513-b5c8-c2ced74033dd,analyst_mike,2025-12-11T15:19:40,view_alert_list,,0,,,,alerts
76a33e72-fc43-4513-b5c8-c2ced74033dd,analyst_mike,2025-12-11T15:19:43,open_alert_details,ATK-0022,22946,False,True,,
76a33e72-fc43-4513-b5c8-c2ced74033dd,analyst_mike,2025-12-11T15:19:47,click_respond,ATK-0022,0,False,False,False,
76a33e72-fc43-4513-b5c8-c2ced74033dd,analyst_mike,2025-12-11T15:19:53,click_respond,ATK-0022,0,False,False,False,
76a33e72-fc43-4513-b5c8-c2ced74033dd,analyst_mike,2025-12-11T15:19:58,confirm_action,ATK-0022,0,False,False,False,
76a33e72-fc43-4513-b5c8-c2ced74033dd,analyst_mike,2025-12-11T15:20:29,view_alert_list,,0,,,,alerts
76a33e72-fc43-4513-b5c8-c2ced74033dd,analyst_mike,2025-12-11T15:20:34,open_alert_details,ATK-0024,35069,False,False,,
76a33e72-fc43-4513-b5c8-c2ced74033dd,analyst_mike,2025-12-11T15:20:35,search,ATK-0024,0,False,False,False,
76a33e72-fc43-4513-b5c8-c2ced74033dd,analyst_mike,2025-12-11T15:20:39,click_respond,ATK-0024,0,False,False,False,
76a33e72-fc43-4513-b5c8-c2ced74033dd,analyst_mike,2025-12-11T15:20:41,confirm_action,ATK-0024,0,False,False,False,
76a33e72-fc43-4513-b5c8-c2ced74033dd,analyst_mike,2025-12-11T15:21:20,view_alert_list,,0,,,,alerts
76a33e72-fc43-4513-b5c8-c2ced74033dd,analyst_mike,2025-12-11T15:21:33,open_alert_details,ATK-0053,6968,True,False,,
76a33e72-fc43-4513-b5c8-c2ced74033dd,analyst_mike,2025-12-11T15:21:41,dismiss_alert,ATK-0053,0,False,False,False,
76a33e72-fc43-4513-b5c8-c2ced74033dd,analyst_mike,2025-12-11T15:21:51,view_alert_list,,0,,,,alerts
76a33e72-fc43-4513-b5c8-c2ced74033dd,analyst_mike,2025-12-11T15:21:59,open_alert_details,ATK-0066,44909,True,False,,
76a33e72-fc43-4513-b5c8-c2ced74033dd,analyst_mike,2025-12-11T15:22:01,error_modal,ATK-0066,0,,,True,
76a33e72-fc43-4513-b5c8-c2ced74033dd,analyst_mike,2025-12-11T15:22:02,back,ATK-0066,0,False,False,False,
76a33e72-fc43-4513-b5c8-c2ced74033dd,analyst_mike,2025-12-11T15:22:08,click_respond,ATK-0066,0,False,False,False,
76a33e72-fc43-4513-b5c8-c2ced74033dd,analyst_mike,2025-12-11T15:22:11,confirm_action,ATK-0066,0,False,False,False,
b77a1e06-130c-4ae6-9cda-1fe03c08c921,analyst_john,2025-12-11T17:46:53,view_dashboard,,0,,,,overview
b77a1e06-130c-4ae6-9cda-1fe03c08c921,analyst_john,2025-12-11T17:47:50,view_alert_list,,0,,,,alerts
b77a1e06-130c-4ae6-9cda-1fe03c08c921,analyst_john,2025-12-11T17:47:59,open_alert_details,ATK-0033,24532,False,False,,
b77a1e06-130c-4ae6-9cda-1fe03c08c921,analyst_john,2025-12-11T17:48:00,search,ATK-0033,0,False,False,False,
b77a1e06-130c-4ae6-9cda-1fe03c08c921,analyst_john,2025-12-11T17:48:03,filter_change,ATK-0033,0,False,False,False,
b77a1e06-130c-4ae6-9cda-1fe03c08c921,analyst_john,2025-12-11T17:48:05,dismiss_alert,ATK-0033,0,False,False,False,
b77a1e06-130c-4ae6-9cda-1fe03c08c921,analyst_john,2025-12-11T17:48:18,view_alert_list,,0,,,,alerts
b77a1e06-130c-4ae6-9cda-1fe03c08c921,analyst_john,2025-12-11T17:48:20,open_alert_details,ATK-0005,26477,False,False,,
b77a1e06-130c-4ae6-9cda-1fe03c08c921,analyst_john,2025-12-11T17:48:21,filter_change,ATK-0005,0,False,False,False,
b77a1e06-130c-4ae6-9cda-1fe03c08c921,analyst_john,2025-12-11T17:48:27,click_respond,ATK-0005,0,False,False,False,
b77a1e06-130c-4ae6-9cda-1fe03c08c921,analyst_john,2025-12-11T17:48:29,click_respond,ATK-0005,0,False,False,False,
b77a1e06-130c-4ae6-9cda-1fe03c08c921,analyst_john,2025-12-11T17:48:31,confirm_action,ATK-0005,0,False,False,False,
b23af838-cc75-450a-9996-709fd5bfe7aa,soc_lead,2025-12-11T16:52:53,view_dashboard,,0,,,,overview
b23af838-cc75-450a-9996-709fd5bfe7aa,soc_lead,2025-12-11T16:53:35,view_alert_list,,0,,,,alerts
b23af838-cc75-450a-9996-709fd5bfe7aa,soc_lead,2025-12-11T16:53:40,open_alert_details,ATK-0073,32622,True,False,,
b23af838-cc75-450a-9996-709fd5bfe7aa,soc_lead,2025-12-11T16:53:41,search,ATK-0073,0,False,False,False,
b23af838-cc75-450a-9996-709fd5bfe7aa,soc_lead,2025-12-11T16:53:49,filter_change,ATK-0073,0,False,False,False,
b23af838-cc75-450a-9996-709fd5bfe7aa,soc_lead,2025-12-11T16:53:51,error_modal,ATK-0073,0,,,True,
b23af838-cc75-450a-9996-709fd5bfe7aa,soc_lead,2025-12-11T16:53:52,back,ATK-0073,0,False,False,False,
b23af838-cc75-450a-9996-709fd5bfe7aa,soc_lead,2025-12-11T16:53:57,click_respond,ATK-0073,0,False,False,False,
b23af838-cc75-450a-9996-709fd5bfe7aa,soc_lead,2025-12-11T16:53:59,click_respond,ATK-0073,0,False,False,False,
b23af838-cc75-450a-9996-709fd5bfe7aa,soc_lead,2025-12-11T16:54:04,confirm_action,ATK-0073,0,False,False,False,
b23af838-cc75-450a-9996-709fd5bfe7aa,soc_lead,2025-12-11T16:54:13,view_alert_list,,0,,,,alerts
b23af838-cc75-450a-9996-709fd5bfe7aa,soc_lead,2025-12-11T16:54:17,open_alert_details,ATK-0064,24109,False,True,,
b23af838-cc75-450a-9996-709fd5bfe7aa,soc_lead,2025-12-11T16:54:27,search,ATK-0064,0,False,False,False,
b23af838-cc75-450a-9996-709fd5bfe7aa,soc_lead,2025-12-11T16:54:32,click_respond,ATK-0064,0,False,False,False,
b23af838-cc75-450a-9996-709fd5bfe7aa,soc_lead,2025-12-11T16:54:38,click_respond,ATK-0064,0,False,False,False,
b23af838-cc75-450a-9996-709fd5bfe7aa,soc_lead,2025-12-11T16:54:44,confirm_action,ATK-0064,0,False,False,False,
b23af838-cc75-450a-9996-709fd5bfe7aa,soc_lead,2025-12-11T16:54:55,view_alert_list,,0,,,,alerts
b23af838-cc75-450a-9996-709fd5bfe7aa,soc_lead,2025-12-11T16:55:00,open_alert_details,ATK-0062,39132,False,False,,
b23af838-cc75-450a-9996-709fd5bfe7aa,soc_lead,2025-12-11T16:55:04,search,ATK-0062,0,False,False,False,
b23af838-cc75-450a-9996-709fd5bfe7aa,soc_lead,2025-12-11T16:55:06,click_respond,ATK-0062,0,False,False,False,
b23af838-cc75-450a-9996-709fd5bfe7aa,soc_lead,2025-12-11T16:55:10,click_respond,ATK-0062,0,False,False,False,
b23af838-cc75-450a-9996-709fd5bfe7aa,soc_lead,2025-12-11T16:55:15,confirm_action,ATK-0062,0,False,False,False,
a8155e86-fecd-49d9-97a3-37f4adcdbff1,analyst_mike,2025-12-11T15:13:53,view_dashboard,,0,,,,overview
a8155e86-fecd-49d9-97a3-37f4adcdbff1,analyst_mike,2025-12-11T15:14:41,view_alert_list,,0,,,,alerts
a8155e86-fecd-49d9-97a3-37f4adcdbff1,analyst_mike,2025-12-11T15:14:58,open_alert_details,ATK-0024,7399,True,False,,
a8155e86-fecd-49d9-97a3-37f4adcdbff1,analyst_mike,2025-12-11T15:15:00,error_modal,ATK-0024,0,,,True,
a8155e86-fecd-49d9-97a3-37f4adcdbff1,analyst_mike,2025-12-11T15:15:01,back,ATK-0024,0,False,False,False,
a8155e86-fecd-49d9-97a3-37f4adcdbff1,analyst_mike,2025-12-11T15:15:05,click_respond,ATK-0024,0,False,False,False,
a8155e86-fecd-49d9-97a3-37f4adcdbff1,analyst_mike,2025-12-11T15:15:08,click_respond,ATK-0024,0,False,False,False,
a8155e86-fecd-49d9-97a3-37f4adcdbff1,analyst_mike,2025-12-11T15:15:14,click_respond,ATK-0024,0,False,False,False,
a8155e86-fecd-49d9-97a3-37f4adcdbff1,analyst_mike,2025-12-11T15:15:16,confirm_action,ATK-0024,0,False,False,False,
a8155e86-fecd-49d9-97a3-37f4adcdbff1,analyst_mike,2025-12-11T15:15:56,view_alert_list,,0,,,,alerts
a8155e86-fecd-49d9-97a3-37f4adcdbff1,analyst_mike,2025-12-11T15:16:08,open_alert_details,ATK-0080,11010,True,False,,
a8155e86-fecd-49d9-97a3-37f4adcdbff1,analyst_mike,2025-12-11T15:16:15,filter_change,ATK-0080,0,False,False,False,
a8155e86-fecd-49d9-97a3-37f4adcdbff1,analyst_mike,2025-12-11T15:16:20,search,ATK-0080,0,False,False,False,
a8155e86-fecd-49d9-97a3-37f4adcdbff1,analyst_mike,2025-12-11T15:16:23,click_respond,ATK-0080,0,False,False,False,
a8155e86-fecd-49d9-97a3-37f4adcdbff1,analyst_mike,2025-12-11T15:16:28,confirm_action,ATK-0080,0,False,False,False,
a8155e86-fecd-49d9-97a3-37f4adcdbff1,analyst_mike,2025-12-11T15:17:27,view_alert_list,,0,,,,alerts
a8155e86-fecd-49d9-97a3-37f4adcdbff1,analyst_mike,2025-12-11T15:17:32,open_alert_details,ATK-0034,25945,False,False,,
a8155e86-fecd-49d9-97a3-37f4adcdbff1,analyst_mike,2025-12-11T15:17:42,filter_change,ATK-0034,0,False,False,False,
a8155e86-fecd-49d9-97a3-37f4adcdbff1,analyst_mike,2025-12-11T15:17:50,dismiss_alert,ATK-0034,0,False,False,False,
c319bcaf-79c5-4018-9924-55365bf3050c,analyst_john,2025-12-11T15:19:53,view_dashboard,,0,,,,overview
c319bcaf-79c5-4018-9924-55365bf3050c,analyst_john,2025-12-11T15:20:15,view_alert_list,,0,,,,alerts
c319bcaf-79c5-4018-9924-55365bf3050c,analyst_john,2025-12-11T15:20:26,open_alert_details,ATK-0028,25270,True,False,,
c319bcaf-79c5-4018-9924-55365bf3050c,analyst_john,2025-12-11T15:20:28,click_respond,ATK-0028,0,False,False,False,
c319bcaf-79c5-4018-9924-55365bf3050c,analyst_john,2025-12-11T15:20:31,click_respond,ATK-0028,0,False,False,False,
c319bcaf-79c5-4018-9924-55365bf3050c,analyst_john,2025-12-11T15:20:33,confirm_action,ATK-0028,0,False,False,False,
a2566635-bb30-497a-a0c2-d6e186825ef5,analyst_john,2025-12-11T17:34:53,view_dashboard,,0,,,,overview
a2566635-bb30-497a-a0c2-d6e186825ef5,analyst_john,2025-12-11T17:35:24,view_alert_list,,0,,,,alerts
a2566635-bb30-497a-a0c2-d6e186825ef5,analyst_john,2025-12-11T17:35:40,open_alert_details,ATK-0054,25340,True,False,,
a2566635-bb30-497a-a0c2-d6e186825ef5,analyst_john,2025-12-11T17:35:46,filter_change,ATK-0054,0,False,False,False,
a2566635-bb30-497a-a0c2-d6e186825ef5,analyst_john,2025-12-11T17:35:48,click_respond,ATK-0054,0,False,False,False,
a2566635-bb30-497a-a0c2-d6e186825ef5,analyst_john,2025-12-11T17:35:50,click_respond,ATK-0054,0,False,False,False,
a2566635-bb30-497a-a0c2-d6e186825ef5,analyst_john,2025-12-11T17:35:54,click_respond,ATK-0054,0,False,False,False,
a2566635-bb30-497a-a0c2-d6e186825ef5,analyst_john,2025-12-11T17:35:59,confirm_action,ATK-0054,0,False,False,False,
a2566635-bb30-497a-a0c2-d6e186825ef5,analyst_john,2025-12-11T17:36:35,view_alert_list,,0,,,,alerts
a2566635-bb30-497a-a0c2-d6e186825ef5,analyst_john,2025-12-11T17:36:51,open_alert_details,ATK-0061,30143,True,False,,
a2566635-bb30-497a-a0c2-d6e186825ef5,analyst_john,2025-12-11T17:36:53,search,ATK-0061,0,False,False,False,
a2566635-bb30-497a-a0c2-d6e186825ef5,analyst_john,2025-12-11T17:37:00,filter_change,ATK-0061,0,False,False,False,
a2566635-bb30-497a-a0c2-d6e186825ef5,analyst_john,2025-12-11T17:37:06,click_respond,ATK-0061,0,False,False,False,
a2566635-bb30-497a-a0c2-d6e186825ef5,analyst_john,2025-12-11T17:37:10,click_respond,ATK-0061,0,False,False,False,
a2566635-bb30-497a-a0c2-d6e186825ef5,analyst_john,2025-12-11T17:37:12,confirm_action,ATK-0061,0,False,False,False,
461f455c-326d-4ede-9984-6504929c584e,analyst_sarah,2025-12-11T16:25:53,view_dashboard,,0,,,,overview
461f455c-326d-4ede-9984-6504929c584e,analyst_sarah,2025-12-11T16:25:58,view_alert_list,,0,,,,alerts
461f455c-326d-4ede-9984-6504929c584e,analyst_sarah,2025-12-11T16:26:06,open_alert_details,ATK-0009,22753,False,False,,
461f455c-326d-4ede-9984-6504929c584e,analyst_sarah,2025-12-11T16:26:11,search,ATK-0009,0,False,False,False,
461f455c-326d-4ede-9984-6504929c584e,analyst_sarah,2025-12-11T16:26:14,click_respond,ATK-0009,0,False,False,False,
461f455c-326d-4ede-9984-6504929c584e,analyst_sarah,2025-12-11T16:26:17,click_respond,ATK-0009,0,False,False,False,
461f455c-326d-4ede-9984-6504929c584e,analyst_sarah,2025-12-11T16:26:22,confirm_action,ATK-0009,0,False,False,False,
461f455c-326d-4ede-9984-6504929c584e,analyst_sarah,2025-12-11T16:27:12,view_alert_list,,0,,,,alerts
461f455c-326d-4ede-9984-6504929c584e,analyst_sarah,2025-12-11T16:27:21,open_alert_details,ATK-0076,35785,True,False,,
461f455c-326d-4ede-9984-6504929c584e,analyst_sarah,2025-12-11T16:27:27,filter_change,ATK-0076,0,False,False,False,
461f455c-326d-4ede-9984-6504929c584e,analyst_sarah,2025-12-11T16:27:34,filter_change,ATK-0076,0,False,False,False,
461f455c-326d-4ede-9984-6504929c584e,analyst_sarah,2025-12-11T16:27:38,click_respond,ATK-0076,0,False,False,False,
461f455c-326d-4ede-9984-6504929c584e,analyst_sarah,2025-12-11T16:27:44,confirm_action,ATK-0076,0,False,False,False,
461f455c-326d-4ede-9984-6504929c584e,analyst_sarah,2025-12-11T16:28:25,view_alert_list,,0,,,,alerts
461f455c-326d-4ede-9984-6504929c584e,analyst_sarah,2025-12-11T16:28:39,open_alert_details,ATK-0061,44952,True,False,,
461f455c-326d-4ede-9984-6504929c584e,analyst_sarah,2025-12-11T16:28:42,dismiss_alert,ATK-0061,0,False,False,False,
461f455c-326d-4ede-9984-6504929c584e,analyst_sarah,2025-12-11T16:29:40,view_alert_list,,0,,,,alerts
461f455c-326d-4ede-9984-6504929c584e,analyst_sarah,2025-12-11T16:29:53,open_alert_details,ATK-0066,8775,True,False,,
461f455c-326d-4ede-9984-6504929c584e,analyst_sarah,2025-12-11T16:29:55,click_respond,ATK-0066,0,False,False,False,
461f455c-326d-4ede-9984-6504929c584e,analyst_sarah,2025-12-11T16:30:00,click_respond,ATK-0066,0,False,False,False,
461f455c-326d-4ede-9984-6504929c584e,analyst_sarah,2025-12-11T16:30:04,click_respond,ATK-0066,0,False,False,False,
461f455c-326d-4ede-9984-6504929c584e,analyst_sarah,2025-12-11T16:30:08,confirm_action,ATK-0066,0,False,False,False,
461f455c-326d-4ede-9984-6504929c584e,analyst_sarah,2025-12-11T16:30:34,view_alert_list,,0,,,,alerts
461f455c-326d-4ede-9984-6504929c584e,analyst_sarah,2025-12-11T16:30:41,open_alert_details,ATK-0034,8005,True,False,,
461f455c-326d-4ede-9984-6504929c584e,analyst_sarah,2025-12-11T16:30:45,click_respond,ATK-0034,0,False,False,False,
461f455c-326d-4ede-9984-6504929c584e,analyst_sarah,2025-12-11T16:30:48,click_respond,ATK-0034,0,False,False,False,
461f455c-326d-4ede-9984-6504929c584e,analyst_sarah,2025-12-11T16:30:51,confirm_action,ATK-0034,0,False,False,False,
cb8f6402-2ad9-4720-bc3c-029e40138b6e,analyst_john,2025-12-11T14:17:53,view_dashboard,,0,,,,overview
cb8f6402-2ad9-4720-bc3c-029e40138b6e,analyst_john,2025-12-11T14:18:09,view_alert_list,,0,,,,alerts
cb8f6402-2ad9-4720-bc3c-029e40138b6e,analyst_john,2025-12-11T14:18:15,open_alert_details,ATK-0030,7938,True,False,,
cb8f6402-2ad9-4720-bc3c-029e40138b6e,analyst_john,2025-12-11T14:18:23,search,ATK-0030,0,False,False,False,
cb8f6402-2ad9-4720-bc3c-029e40138b6e,analyst_john,2025-12-11T14:18:33,search,ATK-0030,0,False,False,False,
cb8f6402-2ad9-4720-bc3c-029e40138b6e,analyst_john,2025-12-11T14:18:40,dismiss_alert,ATK-0030,0,False,False,False,
cb8f6402-2ad9-4720-bc3c-029e40138b6e,analyst_john,2025-12-11T14:19:40,view_alert_list,,0,,,,alerts
cb8f6402-2ad9-4720-bc3c-029e40138b6e,analyst_john,2025-12-11T14:19:52,open_alert_details,ATK-0047,12893,True,False,,
cb8f6402-2ad9-4720-bc3c-029e40138b6e,analyst_john,2025-12-11T14:20:00,search,ATK-0047,0,False,False,False,
cb8f6402-2ad9-4720-bc3c-029e40138b6e,analyst_john,2025-12-11T14:20:06,click_respond,ATK-0047,0,False,False,False,
cb8f6402-2ad9-4720-bc3c-029e40138b6e,analyst_john,2025-12-11T14:20:08,click_respond,ATK-0047,0,False,False,False,
cb8f6402-2ad9-4720-bc3c-029e40138b6e,analyst_john,2025-12-11T14:20:12,confirm_action,ATK-0047,0,False,False,False,
cb8f6402-2ad9-4720-bc3c-029e40138b6e,analyst_john,2025-12-11T14:20:45,view_alert_list,,0,,,,alerts
cb8f6402-2ad9-4720-bc3c-029e40138b6e,analyst_john,2025-12-11T14:20:48,open_alert_details,ATK-0067,6728,True,False,,
cb8f6402-2ad9-4720-bc3c-029e40138b6e,analyst_john,2025-12-11T14:20:50,filter_change,ATK-0067,0,False,False,False,
cb8f6402-2ad9-4720-bc3c-029e40138b6e,analyst_john,2025-12-11T14:20:56,click_respond,ATK-0067,0,False,False,False,
cb8f6402-2ad9-4720-bc3c-029e40138b6e,analyst_john,2025-12-11T14:21:02,click_respond,ATK-0067,0,False,False,False,
cb8f6402-2ad9-4720-bc3c-029e40138b6e,analyst_john,2025-12-11T14:21:04,confirm_action,ATK-0067,0,False,False,False,
134a99f5-dca0-4ef9-8cc0-fdbbc4cd3226,soc_lead,2025-12-11T17:55:53,view_dashboard,,0,,,,overview
134a99f5-dca0-4ef9-8cc0-fdbbc4cd3226,soc_lead,2025-12-11T17:56:36,view_alert_list,,0,,,,alerts
134a99f5-dca0-4ef9-8cc0-fdbbc4cd3226,soc_lead,2025-12-11T17:56:53,open_alert_details,ATK-0047,35857,True,False,,
134a99f5-dca0-4ef9-8cc0-fdbbc4cd3226,soc_lead,2025-12-11T17:57:01,dismiss_alert,ATK-0047,0,False,False,False,
134a99f5-dca0-4ef9-8cc0-fdbbc4cd3226,soc_lead,2025-12-11T17:57:51,view_alert_list,,0,,,,alerts
134a99f5-dca0-4ef9-8cc0-fdbbc4cd3226,soc_lead,2025-12-11T17:57:55,open_alert_details,ATK-0049,36066,False,True,,
134a99f5-dca0-4ef9-8cc0-fdbbc4cd3226,soc_lead,2025-12-11T17:58:03,search,ATK-0049,0,False,False,False,
134a99f5-dca0-4ef9-8cc0-fdbbc4cd3226,soc_lead,2025-12-11T17:58:12,filter_change,ATK-0049,0,False,False,False,
134a99f5-dca0-4ef9-8cc0-fdbbc4cd3226,soc_lead,2025-12-11T17:58:17,dismiss_alert,ATK-0049,0,False,False,False,
722ca7b3-1dd0-4a37-96dd-a567786f6ca7,soc_lead,2025-12-11T15:56:53,view_dashboard,,0,,,,overview
722ca7b3-1dd0-4a37-96dd-a567786f6ca7,soc_lead,2025-12-11T15:57:48,view_alert_list,,0,,,,alerts
722ca7b3-1dd0-4a37-96dd-a567786f6ca7,soc_lead,2025-12-11T15:58:00,open_alert_details,ATK-0008,7319,True,False,,
